index,elapsed_s,model,series_r,series_l,series_c,current_phase_deg,voltage_phase_deg,samples_per_period,current_amplitude_a,shunt_resistance_ohm,current_pga,phase_diff_deg,dds_frequency_hz,shunt_range,voltage_pga,impedance_mag_ohm,impedance_imag_ohm,captured_cycles,voltage_amplitude_v,impedance_real_ohm,sample_rate_hz
250,13.700568,Series RL,0.593406,0.000109973767479,,75.557594,-15.426401,20.000000,0.007849,100.000000,0,89.016006,50000,0,0,34.554374,34.549278,20.000000,0.271221,0.593406,1000000
251,13.753588,Series RL,0.428060,0.000109229186543,,18.387456,-72.327232,20.000000,0.007850,100.000000,0,89.285308,50000,0,0,34.318031,34.315361,20.000000,0.269389,0.428060,1000000
252,13.807586,Series RL,0.675618,0.00010971635664,,-47.234691,-138.357604,20.000000,0.007853,100.000000,0,88.877082,50000,0,0,34.475028,34.468410,20.000000,0.270715,0.675618,1000000
253,13.863510,Series RL,0.489795,0.000109759875968,,-88.217803,-179.031600,20.000000,0.007848,100.000000,0,89.186203,50000,0,0,34.485561,34.482082,20.000000,0.270626,0.489795,1000000
254,13.917351,Series RL,0.415796,0.000108729993881,,-19.290678,-109.988075,20.000000,0.007850,100.000000,0,89.302597,50000,0,0,34.161064,34.158535,20.000000,0.268159,0.415796,1000000
255,13.970721,Series RL,0.592953,0.000108244689079,,-151.082199,117.918838,20.000000,0.007853,100.000000,0,89.001045,50000,0,0,34.011241,34.006072,20.000000,0.267076,0.592953,1000000
256,14.028419,Series RL,0.280648,0.000108004256889,,139.760955,49.287055,20.000000,0.007851,100.000000,0,89.526100,50000,0,0,33.931697,33.930538,20.000000,0.266389,0.280648,1000000
257,14.100540,Series RL,0.445049,0.000108185142848,,-168.385360,100.864425,20.000000,0.007852,100.000000,0,89.249771,50000,0,0,33.990280,33.987365,20.000000,0.266903,0.445049,1000000
258,14.175521,Series RL,0.375140,0.000108348862355,,-146.118179,123.250404,20.000000,0.007852,100.000000,0,89.368568,50000,0,0,34.040866,34.038799,20.000000,0.267290,0.375140,1000000
259,14.229590,Series RL,0.408314,0.000108713406752,,106.918495,16.233535,20.000000,0.007852,100.000000,0,89.315040,50000,0,0,34.155765,34.153324,20.000000,0.268205,0.408314,1000000
260,14.287978,Series RL,0.403184,0.000108120704195,,-168.306304,101.013603,20.000000,0.007852,100.000000,0,89.319938,50000,0,0,33.969512,33.967121,20.000000,0.266743,0.403184,1000000
261,14.344051,Series RL,0.693118,0.000109379960386,,97.835350,6.679817,20.000000,0.007851,100.000000,0,88.844467,50000,0,0,34.369720,34.362728,20.000000,0.269820,0.693118,1000000
262,14.400634,Series RL,0.609752,0.000108318664296,,-169.388977,99.584503,20.000000,0.007853,100.000000,0,88.973457,50000,0,0,34.034774,34.029312,20.000000,0.267282,0.609752,1000000
263,14.453598,Series RL,0.662790,0.00010946466583,,-100.270454,168.625396,20.000000,0.007852,100.000000,0,88.895866,50000,0,0,34.395725,34.389339,20.000000,0.270083,0.662790,1000000
264,14.510157,Series RL,0.321036,0.000108018342102,,-22.048017,-112.590034,20.000000,0.007849,100.000000,0,89.457977,50000,0,0,33.936481,33.934963,20.000000,0.266363,0.321036,1000000
265,14.571489,Series RL,0.545800,0.00010822182488,,65.113899,-25.805820,20.000000,0.007851,100.000000,0,89.080284,50000,0,0,34.003269,33.998889,20.000000,0.266950,0.545800,1000000
266,14.629069,Series RL,0.584800,0.000109894852092,,-104.301048,164.728546,20.000000,0.007850,100.000000,0,89.029579,50000,0,0,34.529441,34.524486,20.000000,0.271063,0.584800,1000000
267,14.685762,Series RL,0.398402,0.00010865985748,,16.772506,-73.896156,20.000000,0.007850,100.000000,0,89.331336,50000,0,0,34.138828,34.136501,20.000000,0.267986,0.398402,1000000
268,14.740939,Series RL,0.673042,0.000109927392912,,-66.231483,-157.347976,20.000000,0.007852,100.000000,0,88.883506,50000,0,0,34.541267,34.534709,20.000000,0.271219,0.673042,1000000
269,14.795530,Series RL,0.315601,0.00010826748325,,159.452545,68.920913,20.000000,0.007851,100.000000,0,89.468376,50000,0,0,34.014698,34.013233,20.000000,0.267052,0.315601,1000000
270,14.850721,Series RL,0.412079,0.000108044640865,,101.752639,11.057085,20.000000,0.007853,100.000000,0,89.304443,50000,0,0,33.945728,33.943225,20.000000,0.266585,0.412079,1000000
271,14.905679,Series RL,0.449888,0.000109309859,,36.427841,-54.322731,20.000000,0.007850,100.000000,0,89.249427,50000,0,0,34.343650,34.340705,20.000000,0.269589,0.449888,1000000
272,14.958889,Series RL,0.324136,0.000108172735129,,-3.568339,-94.114814,20.000000,0.007846,100.000000,0,89.453529,50000,0,0,33.985012,33.983467,20.000000,0.266641,0.324136,1000000
273,15.013715,Series RL,0.317751,0.000108018450327,,139.391479,48.854999,20.000000,0.007850,100.000000,0,89.463523,50000,0,0,33.936485,33.934997,20.000000,0.266402,0.317751,1000000
274,15.073257,Series RL,0.699933,0.000109482491184,,133.532730,42.366916,20.000000,0.007850,100.000000,0,88.834197,50000,0,0,34.402061,34.394939,20.000000,0.270068,0.699933,1000000
275,15.129445,Series RL,0.525645,0.000109762740757,,92.302917,1.429589,20.000000,0.007848,100.000000,0,89.126670,50000,0,0,34.486988,34.482982,20.000000,0.270665,0.525645,1000000
276,15.185681,Series RL,0.659646,0.000108616885646,,153.778167,62.670692,20.000000,0.007851,100.000000,0,88.892524,50000,0,0,34.129375,34.123001,20.000000,0.267958,0.659646,1000000
277,15.241084,Series RL,0.541129,0.000108293842491,,11.272624,-79.638618,20.000000,0.007849,100.000000,0,89.088752,50000,0,0,34.025817,34.021514,20.000000,0.267066,0.541129,1000000
278,15.297802,Series RL,0.718648,0.000109502197749,,-172.364776,96.438476,20.000000,0.007852,100.000000,0,88.803245,50000,0,0,34.408634,34.401130,20.000000,0.270162,0.718648,1000000
279,15.354615,Series RL,0.378944,0.000108573741924,,-163.332443,106.031021,20.000000,0.007852,100.000000,0,89.363487,50000,0,0,34.111553,34.109447,20.000000,0.267835,0.378944,1000000
280,15.411009,Series RL,0.320385,0.000108100510616,,-3.575839,-94.116348,20.000000,0.007849,100.000000,0,89.459480,50000,0,0,33.962287,33.960777,20.000000,0.266562,0.320385,1000000
281,15.467183,Series RL,0.371234,0.000108336550129,,-110.255218,159.119873,20.000000,0.007850,100.000000,0,89.375076,50000,0,0,34.036956,34.034931,20.000000,0.267182,0.371234,1000000
282,15.523166,Series RL,0.476991,0.000109791748337,,-159.706878,109.500823,20.000000,0.007849,100.000000,0,89.207702,50000,0,0,34.495395,34.492095,20.000000,0.270762,0.476991,1000000
283,15.583082,Series RL,0.691587,0.000109883497978,,113.121948,21.974241,20.000000,0.007851,100.000000,0,88.852294,50000,0,0,34.527847,34.520919,20.000000,0.271075,0.691587,1000000
284,15.640442,Series RL,0.683966,0.000109635206718,,-100.631454,168.230911,20.000000,0.007852,100.000000,0,88.862365,50000,0,0,34.449707,34.442916,20.000000,0.270503,0.683966,1000000
285,15.693936,Series RL,0.347962,0.000108072741261,,48.429103,-42.158077,20.000000,0.007849,100.000000,0,89.412818,50000,0,0,33.953838,33.952053,20.000000,0.266515,0.347962,1000000
286,15.746844,Series RL,0.634060,0.000109794383943,,-65.866447,-156.919555,20.000000,0.007851,100.000000,0,88.946891,50000,0,0,34.498752,34.492923,20.000000,0.270844,0.634060,1000000
287,15.798140,Series RL,0.624433,0.000110022347934,,-67.558486,-158.593460,20.000000,0.007852,100.000000,0,88.965019,50000,0,0,34.570182,34.564540,20.000000,0.271442,0.624433,1000000
288,15.852283,Series RL,0.423981,0.000108219265668,,173.513092,82.798606,20.000000,0.007853,100.000000,0,89.285514,50000,0,0,34.000728,33.998085,20.000000,0.267005,0.423981,1000000
289,15.906654,Series RL,0.307140,0.000108136852056,,-93.574943,175.907089,20.000000,0.007849,100.000000,0,89.482009,50000,0,0,33.973583,33.972194,20.000000,0.266644,0.307140,1000000
290,15.960198,Series RL,0.401479,0.0001080020701,,155.993942,65.316017,20.000000,0.007854,100.000000,0,89.322067,50000,0,0,33.932228,33.929851,20.000000,0.266497,0.401479,1000000
291,16.011433,Series RL,0.407499,0.00010866239441,,-19.454610,-110.138526,20.000000,0.007850,100.000000,0,89.316085,50000,0,0,34.139728,34.137298,20.000000,0.267992,0.407499,1000000
292,16.068520,Series RL,0.314440,0.000108076115346,,48.837791,-41.692813,20.000000,0.007850,100.000000,0,89.469398,50000,0,0,33.954570,33.953113,20.000000,0.266534,0.314440,1000000
293,16.123512,Series RL,0.369753,0.00010845451259,,-109.771659,159.606552,20.000000,0.007852,100.000000,0,89.378242,50000,0,0,34.073997,34.071990,20.000000,0.267539,0.369753,1000000
294,16.175377,Series RL,0.368701,0.000108229028232,,33.223846,-57.397430,20.000000,0.007850,100.000000,0,89.378715,50000,0,0,34.003150,34.001152,20.000000,0.266924,0.368701,1000000
295,16.231437,Series RL,0.603287,0.000108311973423,,82.652885,-8.362836,20.000000,0.007850,100.000000,0,88.984283,50000,0,0,34.032558,34.027210,20.000000,0.267144,0.603287,1000000
296,16.287499,Series RL,0.684217,0.000109208579161,,-99.655334,169.202178,20.000000,0.007851,100.000000,0,88.857513,50000,0,0,34.315708,34.308887,20.000000,0.269396,0.684217,1000000
297,16.342406,Series RL,0.691247,0.000109636362183,,115.010826,23.861093,20.000000,0.007853,100.000000,0,88.850273,50000,0,0,34.450214,34.443279,20.000000,0.270551,0.691247,1000000
298,16.395104,Series RL,0.684236,0.000109322744184,,-64.051055,-155.192382,20.000000,0.007852,100.000000,0,88.858665,50000,0,0,34.351570,34.344753,20.000000,0.269732,0.684236,1000000
299,16.448457,Series RL,0.689230,0.000109471904197,,169.507171,78.359085,20.000000,0.007851,100.000000,0,88.851905,50000,0,0,34.398521,34.391613,20.000000,0.270062,0.689230,1000000
300,16.500653,Series RL,0.653168,0.000109954630689,,-138.622467,130.294265,20.000000,0.007854,100.000000,0,88.916740,50000,0,0,34.549442,34.543266,20.000000,0.271350,0.653168,1000000
301,16.590692,Series RL,0.497332,0.000109677427341,,-177.628372,91.544670,20.000000,0.007845,100.000000,0,89.173065,50000,0,0,34.459770,34.456180,20.000000,0.270346,0.497332,1000000
302,16.642108,Series RL,0.693683,0.000109844508201,,-65.798652,-156.950241,20.000000,0.007850,100.000000,0,88.848411,50000,0,0,34.515644,34.508670,20.000000,0.270940,0.693683,1000000
303,16.702405,Series RL,0.379926,0.000108689568525,,88.927330,-1.710156,20.000000,0.007850,100.000000,0,89.362518,50000,0,0,34.147949,34.145835,20.000000,0.268058,0.379926,1000000
304,16.756150,Series RL,0.681894,0.000109051601457,,26.935176,-64.205070,20.000000,0.007851,100.000000,0,88.859748,50000,0,0,34.266357,34.259571,20.000000,0.269038,0.681894,1000000
305,16.811321,Series RL,0.597350,0.000109876141837,,-49.766105,-140.757522,20.000000,0.007848,100.000000,0,89.008583,50000,0,0,34.523777,34.518608,20.000000,0.270953,0.597350,1000000
306,16.865858,Series RL,0.616984,0.000109997965397,,-31.914678,-122.937545,20.000000,0.007850,100.000000,0,88.977142,50000,0,0,34.562385,34.556880,20.000000,0.271313,0.616984,1000000
307,16.921387,Series RL,0.604340,0.000108406937994,,28.489927,-62.526679,20.000000,0.007851,100.000000,0,88.983398,50000,0,0,34.062408,34.057044,20.000000,0.267416,0.604340,1000000
308,16.978086,Series RL,0.650477,0.00010998583779,,76.640304,-14.438183,20.000000,0.007852,100.000000,0,88.921508,50000,0,0,34.559192,34.553070,20.000000,0.271370,0.650477,1000000
309,17.058219,Series RL,0.343268,0.000108055412471,,-131.456604,137.964035,20.000000,0.007852,100.000000,0,89.420646,50000,0,0,33.948345,33.946609,20.000000,0.266578,0.343268,1000000
310,17.113952,Series RL,0.319661,0.000108007608692,,49.493446,-41.046306,20.000000,0.007848,100.000000,0,89.460250,50000,0,0,33.933097,33.931591,20.000000,0.266295,0.319661,1000000
311,17.168695,Series RL,0.700146,0.000109780203237,,96.464263,5.301264,20.000000,0.007851,100.000000,0,88.837005,50000,0,0,34.495574,34.488468,20.000000,0.270836,0.700146,1000000
312,17.220558,Series RL,0.310136,0.000108197260906,,14.636237,-75.886520,20.000000,0.007848,100.000000,0,89.477249,50000,0,0,33.992588,33.991172,20.000000,0.266781,0.310136,1000000
313,17.274128,Series RL,0.430544,0.000109157799184,,-53.883605,-144.602920,20.000000,0.007853,100.000000,0,89.280693,50000,0,0,34.295639,34.292934,20.000000,0.269321,0.430544,1000000
314,17.326814,Series RL,0.616893,0.000109936891279,,94.613784,3.590497,20.000000,0.007849,100.000000,0,88.976722,50000,0,0,34.543205,34.537693,20.000000,0.271124,0.616893,1000000
315,17.381414,Series RL,0.364529,0.00010846650014,,-109.752738,159.634353,20.000000,0.007852,100.000000,0,89.387092,50000,0,0,34.077705,34.075756,20.000000,0.267575,0.364529,1000000
316,17.435677,Series RL,0.300573,0.000108112857856,,-59.597831,-150.104873,20.000000,0.007851,100.000000,0,89.492965,50000,0,0,33.965988,33.964656,20.000000,0.266674,0.300573,1000000
317,17.489708,Series RL,0.503082,0.000109686970272,,74.058029,-16.778400,20.000000,0.007847,100.000000,0,89.163574,50000,0,0,34.462852,34.459178,20.000000,0.270421,0.503082,1000000
318,17.546607,Series RL,0.665241,0.000110007011764,,41.149425,-49.953334,20.000000,0.007852,100.000000,0,88.897239,50000,0,0,34.566123,34.559722,20.000000,0.271407,0.665241,1000000
319,17.602559,Series RL,0.427473,0.000108943882209,,-144.198455,125.085983,20.000000,0.007850,100.000000,0,89.284423,50000,0,0,34.228401,34.225730,20.000000,0.268677,0.427473,1000000
320,17.657643,Series RL,0.368318,0.000108970986295,,-54.452651,-145.069061,20.000000,0.007850,100.000000,0,89.383583,50000,0,0,34.236225,34.234245,20.000000,0.268746,0.368318,1000000
321,17.711209,Series RL,0.685145,0.000109851902539,,-65.695884,-156.833236,20.000000,0.007852,100.000000,0,88.862663,50000,0,0,34.517795,34.510993,20.000000,0.271029,0.685145,1000000
322,17.764669,Series RL,0.468195,0.000109322222156,,54.838233,-35.942794,20.000000,0.007849,100.000000,0,89.218971,50000,0,0,34.347782,34.344589,20.000000,0.269587,0.468195,1000000
323,17.818158,Series RL,0.331978,0.000107986103677,,139.406906,48.846252,20.000000,0.007850,100.000000,0,89.439331,50000,0,0,33.926460,33.924835,20.000000,0.266329,0.331978,1000000
324,17.871808,Series RL,0.674808,0.000109800699211,,149.946121,58.825405,20.000000,0.007852,100.000000,0,88.879287,50000,0,0,34.501506,34.494907,20.000000,0.270904,0.674808,1000000
325,17.924520,Series RL,0.655492,0.000109899575811,,58.599086,-32.488567,20.000000,0.007853,100.000000,0,88.912338,50000,0,0,34.532192,34.525970,20.000000,0.271198,0.655492,1000000
326,17.977178,Series RL,0.355588,0.000108336731565,,87.614051,-2.984539,20.000000,0.007855,100.000000,0,89.401412,50000,0,0,34.036846,34.034988,20.000000,0.267354,0.355588,1000000
327,18.032138,Series RL,0.585163,0.000108382023879,,-169.376220,99.639228,20.000000,0.007854,100.000000,0,89.015426,50000,0,0,34.054244,34.049217,20.000000,0.267471,0.585163,1000000
328,18.089927,Series RL,0.620506,0.000109967840549,,76.109153,-14.919832,20.000000,0.007853,100.000000,0,88.971023,50000,0,0,34.552989,34.547416,20.000000,0.271350,0.620506,1000000
329,18.147421,Series RL,0.423090,0.00010955766643,,109.306465,18.602191,20.000000,0.007852,100.000000,0,89.295722,50000,0,0,34.421154,34.418556,20.000000,0.270273,0.423090,1000000
330,18.202719,Series RL,0.698872,0.000108946931617,,-117.134315,151.695907,20.000000,0.007854,100.000000,0,88.830245,50000,0,0,34.233821,34.226688,20.000000,0.268866,0.698872,1000000
331,18.255896,Series RL,0.377361,0.000108054113767,,101.914863,11.277963,20.000000,0.007854,100.000000,0,89.363098,50000,0,0,33.948299,33.946201,20.000000,0.266628,0.377361,1000000
332,18.309617,Series RL,0.678494,0.000109171228679,,80.374114,-10.759218,20.000000,0.007852,100.000000,0,88.866668,50000,0,0,34.303863,34.297153,20.000000,0.269369,0.678494,1000000
333,18.364355,Series RL,0.651731,0.000109290260661,,-63.901561,-154.989013,20.000000,0.007853,100.000000,0,88.912551,50000,0,0,34.340732,34.334548,20.000000,0.269673,0.651731,1000000
334,18.418263,Series RL,0.428769,0.000109078603685,,-36.151985,-126.868850,20.000000,0.007850,100.000000,0,89.283142,50000,0,0,34.270736,34.268054,20.000000,0.269019,0.428769,1000000
335,18.471381,Series RL,0.657274,0.00010996683469,,-49.541404,-140.631347,20.000000,0.007853,100.000000,0,88.910057,50000,0,0,34.553352,34.547100,20.000000,0.271363,0.657274,1000000
336,18.525557,Series RL,0.488132,0.00010966514058,,127.870048,37.058311,20.000000,0.007850,100.000000,0,89.188262,50000,0,0,34.455780,34.452320,20.000000,0.270471,0.488132,1000000
337,18.583603,Series RL,0.304433,0.000108096089292,,-112.835807,156.650573,20.000000,0.007854,100.000000,0,89.486381,50000,0,0,33.960754,33.959388,20.000000,0.266720,0.304433,1000000
338,18.642386,Series RL,0.679285,0.000108968035563,,26.974687,-64.162071,20.000000,0.007852,100.000000,0,88.863235,50000,0,0,34.240055,34.233318,20.000000,0.268868,0.679285,1000000
339,18.697154,Series RL,0.356598,0.000107984076043,,-149.070083,120.327659,20.000000,0.007853,100.000000,0,89.397750,50000,0,0,33.926071,33.924198,20.000000,0.266433,0.356598,1000000
340,18.751525,Series RL,0.700734,0.000109739609178,,132.489440,41.325035,20.000000,0.007853,100.000000,0,88.835594,50000,0,0,34.482837,34.475715,20.000000,0.270791,0.700734,1000000
341,18.804285,Series RL,0.477346,0.000108267811109,,-132.532638,136.663314,20.000000,0.007855,100.000000,0,89.195960,50000,0,0,34.016685,34.013336,20.000000,0.267196,0.477346,1000000
342,18.857966,Series RL,0.677600,0.000108804328788,,153.339279,62.203639,20.000000,0.007855,100.000000,0,88.864349,50000,0,0,34.188602,34.181888,20.000000,0.268568,0.677600,1000000
343,18.911364,Series RL,0.318103,0.00010815307631,,157.088272,66.551864,20.000000,0.007850,100.000000,0,89.463600,50000,0,0,33.978778,33.977291,20.000000,0.266740,0.318103,1000000
344,18.965510,Series RL,0.472174,0.000109805785803,,-69.857383,-160.641571,20.000000,0.007851,100.000000,0,89.215805,50000,0,0,34.499736,34.496505,20.000000,0.270843,0.472174,1000000
345,19.019200,Series RL,0.521813,0.000109901374262,,-51.515399,-142.381271,20.000000,0.007850,100.000000,0,89.134132,50000,0,0,34.530479,34.526535,20.000000,0.271057,0.521813,1000000
346,19.077188,Series RL,0.673508,0.0001098375022,,-119.725021,149.156768,20.000000,0.007853,100.000000,0,88.881828,50000,0,0,34.513042,34.506469,20.000000,0.271026,0.673508,1000000
347,19.149488,Series RL,0.492661,0.000109779146449,,74.106185,-16.712228,20.000000,0.007848,100.000000,0,89.181579,50000,0,0,34.491653,34.488136,20.000000,0.270698,0.492661,1000000
348,19.216011,Series RL,0.309614,0.00010805054233,,-112.354072,157.123336,20.000000,0.007851,100.000000,0,89.477416,50000,0,0,33.946491,33.945079,20.000000,0.266511,0.309614,1000000
349,19.277597,Series RL,0.397769,0.000108714886893,,-1.171521,-91.838783,20.000000,0.007851,100.000000,0,89.332740,50000,0,0,34.156105,34.153789,20.000000,0.268152,0.397769,1000000
350,19.338787,Series RL,0.607645,0.000108342327453,,-97.440101,171.537109,20.000000,0.007855,100.000000,0,88.977226,50000,0,0,34.042171,34.036746,20.000000,0.267389,0.607645,1000000
351,19.395497,Series RL,0.538623,0.000109957094407,,-51.184101,-142.077407,20.000000,0.007849,100.000000,0,89.106697,50000,0,0,34.548240,34.544040,20.000000,0.271176,0.538623,1000000
352,19.449476,Series RL,0.646652,0.000109992732382,,-12.942175,-104.014259,20.000000,0.007854,100.000000,0,88.927909,50000,0,0,34.561286,34.555236,20.000000,0.271444,0.646652,1000000
353,19.503396,Series RL,0.614468,0.000108343046834,,-97.557365,171.408386,20.000000,0.007855,100.000000,0,88.965751,50000,0,0,34.042518,34.036972,20.000000,0.267396,0.614468,1000000
354,19.559814,Series RL,0.548544,0.000109969139253,,20.960533,-69.949127,20.000000,0.007849,100.000000,0,89.090339,50000,0,0,34.552181,34.547824,20.000000,0.271209,0.548544,1000000
355,19.617473,Series RL,0.681625,0.000108649257761,,-170.313156,98.542831,20.000000,0.007854,100.000000,0,88.855979,50000,0,0,34.139976,34.133171,20.000000,0.268144,0.681625,1000000
356,19.669170,Series RL,0.430286,0.0001081330769,,-150.270416,119.003890,20.000000,0.007856,100.000000,0,89.274314,50000,0,0,33.973735,33.971008,20.000000,0.266900,0.430286,1000000
357,19.725625,Series RL,0.697608,0.000109825457354,,-83.116989,-174.275299,20.000000,0.007853,100.000000,0,88.841697,50000,0,0,34.509738,34.502685,20.000000,0.271012,0.697608,1000000
358,19.780621,Series RL,0.609080,0.000109927953137,,39.416854,-51.593544,20.000000,0.007848,100.000000,0,88.989593,50000,0,0,34.540256,34.534885,20.000000,0.271086,0.609080,1000000
359,19.834660,Series RL,0.682644,0.00010970274571,,-119.247451,149.617782,20.000000,0.007855,100.000000,0,88.865264,50000,0,0,34.470893,34.464134,20.000000,0.270757,0.682644,1000000
360,19.889658,Series RL,0.333966,0.000108036711765,,102.957496,12.393741,20.000000,0.007850,100.000000,0,89.436248,50000,0,0,33.942378,33.940734,20.000000,0.266464,0.333966,1000000
361,19.945244,Series RL,0.640434,0.00010991271246,,113.357589,22.295030,20.000000,0.007853,100.000000,0,88.937446,50000,0,0,34.536037,34.530097,20.000000,0.271228,0.640434,1000000
362,20.000711,Series RL,0.690236,0.00010935899968,,133.952377,42.801425,20.000000,0.007853,100.000000,0,88.849044,50000,0,0,34.363075,34.356143,20.000000,0.269844,0.690236,1000000
363,20.058974,Series RL,0.345601,0.000108360674835,,-92.399993,177.018325,20.000000,0.007853,100.000000,0,89.418350,50000,0,0,34.044265,34.042510,20.000000,0.267359,0.345601,1000000
364,20.116480,Series RL,0.693822,0.000109281666294,,26.171482,-64.986274,20.000000,0.007852,100.000000,0,88.842254,50000,0,0,34.338859,34.331848,20.000000,0.269623,0.693822,1000000
365,20.172679,Series RL,0.480959,0.000109637005169,,91.572303,0.772290,20.000000,0.007850,100.000000,0,89.199989,50000,0,0,34.446838,34.443481,20.000000,0.270423,0.480959,1000000
366,20.231575,Series RL,0.660515,0.000109744307431,,60.497890,-30.599649,20.000000,0.007852,100.000000,0,88.902458,50000,0,0,34.483516,34.477191,20.000000,0.270771,0.660515,1000000
